volume,risk_weight,max_share,min_supplier,status,baseline_cost,optimized_cost,baseline_emissions,optimized_emissions,baseline_deforestation,optimized_deforestation,supplier_count,total_volume_sourced,timestamp
400000,0.5,0.3,9,completed,1014.0376449367672,964.1977054280859,1.683494291105607,0.7103084828114539,0.008206495222097186,0.0006476758185862499,9,400000.0,2026-01-10T02:30:53.467252
400000,0.5,0.3,11,completed,1014.0376449367672,971.2897580203557,1.683494291105607,0.7671453956674821,0.008206495222097186,0.0006531819595805939,11,400000.0,2026-01-10T02:31:16.328216
400000,0.5,0.4,3,completed,1014.0376449367672,976.8741212178694,1.683494291105607,0.8513205071586201,0.008206495222097186,0.0008371481862377199,3,400000.0,2026-01-10T02:31:38.440906
400000,0.5,0.4,5,completed,1014.0376449367672,969.5331421085915,1.683494291105607,0.852382653787763,0.008206495222097186,0.0008345062290499919,5,400000.0,2026-01-10T02:36:29.879260
400000,0.5,0.4,7,completed,1014.0376449367672,967.0994646747939,1.683494291105607,0.8470704691132368,0.008206495222097186,0.000831864271862264,7,400000.0,2026-01-10T02:36:55.032445
400000,0.5,0.4,9,completed,1014.0376449367672,966.5679644972391,1.683494291105607,0.844499345336726,0.008206495222097186,0.000829222314674536,9,400000.0,2026-01-10T02:37:26.639042
400000,0.5,0.4,11,completed,1014.0376449367672,966.666252536276,1.683494291105607,0.9065019616763152,0.008206495222097186,0.0008320864984811519,11,400000.0,2026-01-10T02:37:52.252182
400000,0.5,0.5,3,completed,1014.0376449367672,965.0370414540939,1.683494291105607,0.9877428207333377,0.008206495222097186,0.001012675155977398,3,400000.0,2026-01-10T02:38:14.824925
400000,0.5,0.5,5,completed,1014.0376449367672,958.4211713005961,1.683494291105607,0.96879395779576,0.008206495222097186,0.0010085619748433662,5,400000.0,2026-01-10T02:38:37.439256
400000,0.5,0.5,7,completed,1014.0376449367672,956.7126028225789,1.683494291105607,0.9434707635545135,0.008206495222097186,0.0010044487937093342,7,400000.0,2026-01-10T02:39:00.406733
400000,0.5,0.5,9,completed,1014.0376449367672,956.9062116008043,1.683494291105607,0.9208886302112823,0.008206495222097186,0.001000335612575302,9,400000.0,2026-01-10T02:39:23.441519
400000,0.5,0.5,11,completed,1014.0376449367672,957.7296085956212,1.683494291105607,0.9628802369841511,0.008206495222097186,0.001001728572435614,11,400000.0,2026-01-10T02:39:46.589165
400000,0.5,0.6,3,completed,1014.0376449367672,960.0884967702302,1.683494291105607,0.9340605434242115,0.008206495222097186,0.0011742254982271881,3,400000.0,2026-01-10T02:40:09.162196
400000,0.5,0.6,5,completed,1014.0376449367672,953.4726266167323,1.683494291105607,0.9151116804866338,0.008206495222097186,0.001170112317093156,5,400000.0,2026-01-10T02:40:31.689783
400000,0.5,0.6,7,completed,1014.0376449367672,951.7640581387152,1.683494291105607,0.8897884862453872,0.008206495222097186,0.0011659991359591242,7,400000.0,2026-01-10T02:40:54.675235
400000,0.5,0.6,9,completed,1014.0376449367672,951.9576669169405,1.683494291105607,0.867206352902156,0.008206495222097186,0.001161885954825092,9,400000.0,2026-01-10T02:41:17.582704
400000,0.5,0.6,11,completed,1014.0376449367672,952.7810639117577,1.683494291105607,0.9091979596750249,0.008206495222097186,0.001163278914685404,11,400000.0,2026-01-10T02:41:40.667122
400000,0.5,0.7,3,completed,1014.0376449367672,955.1399520863664,1.683494291105607,0.8803782661150852,0.008206495222097186,0.001335775840476978,3,400000.0,2026-01-10T02:42:03.368130
400000,0.5,0.7,5,completed,1014.0376449367672,948.5240819328689,1.683494291105607,0.8614294031775076,0.008206495222097186,0.0013316626593429459,5,400000.0,2026-01-10T02:42:25.902523
400000,0.5,0.7,7,completed,1014.0376449367672,946.8155134548514,1.683494291105607,0.836106208936261,0.008206495222097186,0.001327549478208914,7,400000.0,2026-01-10T02:42:48.687716
400000,0.5,0.7,9,completed,1014.0376449367672,947.0091222330769,1.683494291105607,0.8135240755930295,0.008206495222097186,0.001323436297074882,9,400000.0,2026-01-10T02:43:11.505374
400000,0.5,0.7,11,completed,1014.0376449367672,947.8325192278938,1.683494291105607,0.8555156823658986,0.008206495222097186,0.001324829256935194,11,400000.0,2026-01-10T02:43:34.414467
400000,0.75,0.3,3,completed,1014.0376449367672,960.3959304781248,1.683494291105607,0.7075674219134386,0.008206495222097186,0.0006476758185862499,7,400000.0,2026-01-10T02:43:57.969484
400000,0.75,0.3,5,completed,1014.0376449367672,960.3959304781248,1.683494291105607,0.7075674219134386,0.008206495222097186,0.0006476758185862499,7,400000.0,2026-01-10T02:44:21.676567
400000,0.75,0.3,7,completed,1014.0376449367672,960.5401827618189,1.683494291105607,0.7075674219134386,0.008206495222097186,0.0006476758185862499,7,400000.0,2026-01-10T02:44:45.271280
400000,0.75,0.3,9,completed,1014.0376449367672,964.1977054280859,1.683494291105607,0.7103084828114539,0.008206495222097186,0.0006476758185862499,9,400000.0,2026-01-10T02:45:08.865086
400000,0.75,0.3,11,completed,1014.0376449367672,971.2897580203557,1.683494291105607,0.7671453956674821,0.008206495222097186,0.0006531819595805939,11,400000.0,2026-01-10T02:45:32.467382
400000,0.75,0.4,3,completed,1014.0376449367672,976.8741212178694,1.683494291105607,0.8513205071586201,0.008206495222097186,0.0008371481862377199,3,400000.0,2026-01-10T02:45:56.031046
400000,0.75,0.4,5,completed,1014.0376449367672,969.5331421085915,1.683494291105607,0.852382653787763,0.008206495222097186,0.0008345062290499919,5,400000.0,2026-01-10T02:46:19.625776
400000,0.75,0.4,7,completed,1014.0376449367672,967.0994646747939,1.683494291105607,0.8470704691132368,0.008206495222097186,0.000831864271862264,7,400000.0,2026-01-10T02:46:43.020856
400000,0.75,0.4,9,completed,1014.0376449367672,966.5679644972391,1.683494291105607,0.844499345336726,0.008206495222097186,0.000829222314674536,9,400000.0,2026-01-10T02:47:06.457827
400000,0.75,0.4,11,completed,1014.0376449367672,966.666252536276,1.683494291105607,0.9065019616763152,0.008206495222097186,0.0008320864984811519,11,400000.0,2026-01-10T02:47:29.897833
400000,0.75,0.5,3,completed,1014.0376449367672,965.0370414540939,1.683494291105607,0.9877428207333377,0.008206495222097186,0.001012675155977398,3,400000.0,2026-01-10T02:47:53.174001
400000,0.75,0.5,5,completed,1014.0376449367672,958.4211713005961,1.683494291105607,0.96879395779576,0.008206495222097186,0.0010085619748433662,5,400000.0,2026-01-10T02:48:16.386896
400000,0.75,0.5,7,completed,1014.0376449367672,956.7126028225789,1.683494291105607,0.9434707635545135,0.008206495222097186,0.0010044487937093342,7,400000.0,2026-01-10T02:48:39.717976
400000,0.75,0.5,9,completed,1014.0376449367672,956.9062116008043,1.683494291105607,0.9208886302112823,0.008206495222097186,0.001000335612575302,9,400000.0,2026-01-10T02:49:02.914457
400000,0.75,0.5,11,completed,1014.0376449367672,957.7296085956212,1.683494291105607,0.9628802369841511,0.008206495222097186,0.001001728572435614,11,400000.0,2026-01-10T02:49:26.177675
400000,0.75,0.6,3,completed,1014.0376449367672,960.0884967702302,1.683494291105607,0.9340605434242115,0.008206495222097186,0.0011742254982271881,3,400000.0,2026-01-10T02:49:49.232613
400000,0.75,0.6,5,completed,1014.0376449367672,953.4726266167323,1.683494291105607,0.9151116804866338,0.008206495222097186,0.001170112317093156,5,400000.0,2026-01-10T02:50:12.238323
400000,0.75,0.6,7,completed,1014.0376449367672,951.7640581387152,1.683494291105607,0.8897884862453872,0.008206495222097186,0.0011659991359591242,7,400000.0,2026-01-10T02:50:35.114572
400000,0.75,0.6,9,completed,1014.0376449367672,951.9576669169405,1.683494291105607,0.867206352902156,0.008206495222097186,0.001161885954825092,9,400000.0,2026-01-10T02:50:58.140108
400000,0.75,0.6,11,completed,1014.0376449367672,952.7810639117577,1.683494291105607,0.9091979596750249,0.008206495222097186,0.001163278914685404,11,400000.0,2026-01-10T02:51:21.049140
400000,0.75,0.7,3,completed,1014.0376449367672,955.1399520863664,1.683494291105607,0.8803782661150852,0.008206495222097186,0.001335775840476978,3,400000.0,2026-01-10T02:51:44.215183
400000,0.75,0.7,5,completed,1014.0376449367672,948.5240819328689,1.683494291105607,0.8614294031775076,0.008206495222097186,0.0013316626593429459,5,400000.0,2026-01-10T02:52:07.276607
400000,0.75,0.7,7,completed,1014.0376449367672,946.8155134548514,1.683494291105607,0.836106208936261,0.008206495222097186,0.001327549478208914,7,400000.0,2026-01-10T02:52:30.256036
400000,0.75,0.7,9,completed,1014.0376449367672,947.0091222330769,1.683494291105607,0.8135240755930295,0.008206495222097186,0.001323436297074882,9,400000.0,2026-01-10T02:52:53.407852
400000,0.75,0.7,11,completed,1014.0376449367672,947.8325192278938,1.683494291105607,0.8555156823658986,0.008206495222097186,0.001324829256935194,11,400000.0,2026-01-10T02:53:16.414236
400000,1.0,0.3,3,completed,1014.0376449367672,964.2459839512634,1.683494291105607,0.3693588396406034,0.008206495222097186,0.0005068389291642986,10,400000.00000000006,2026-01-10T02:53:40.133272
400000,1.0,0.3,5,completed,1014.0376449367672,964.7408384196498,1.683494291105607,0.3747270673715161,0.008206495222097186,0.0004906838949393196,11,400000.00000000006,2026-01-10T02:54:03.884802
400000,1.0,0.3,7,completed,1014.0376449367672,964.7408384196498,1.683494291105607,0.3747270673715161,0.008206495222097186,0.0004906838949393196,11,400000.00000000006,2026-01-10T02:54:27.599613
400000,1.0,0.3,9,completed,1014.0376449367672,964.7408384196498,1.683494291105607,0.3747270673715161,0.008206495222097186,0.0004906838949393196,11,400000.00000000006,2026-01-10T02:54:51.310393
400000,1.0,0.3,11,completed,1014.0376449367672,964.7408384196498,1.683494291105607,0.3747270673715161,0.008206495222097186,0.0004906838949393196,11,400000.00000000006,2026-01-10T02:55:15.161399
400000,1.0,0.4,3,completed,1014.0376449367672,972.820073414028,1.683494291105607,0.3229860691161277,0.008206495222097186,0.00033793246718298863,10,400000.00000000006,2026-01-10T02:55:38.847827
400000,1.0,0.4,5,completed,1014.0376449367672,973.3149278824145,1.683494291105607,0.3283542968470403,0.008206495222097186,0.0003217774329580096,11,400000.00000000006,2026-01-10T02:56:02.489264
400000,1.0,0.4,7,completed,1014.0376449367672,973.3149278824145,1.683494291105607,0.3283542968470403,0.008206495222097186,0.0003217774329580096,11,400000.00000000006,2026-01-10T02:56:26.132711
400000,1.0,0.4,9,completed,1014.0376449367672,973.3149278824145,1.683494291105607,0.3283542968470403,0.008206495222097186,0.0003217774329580096,11,400000.00000000006,2026-01-10T02:56:49.799277
400000,1.0,0.4,11,completed,1014.0376449367672,973.3149278824145,1.683494291105607,0.3283542968470403,0.008206495222097186,0.0003217774329580096,11,400000.00000000006,2026-01-10T02:57:13.359524
400000,1.0,0.5,3,completed,1014.0376449367672,981.3941628767928,1.683494291105607,0.27661329859165196,0.008206495222097186,0.00016902600520167862,10,400000.00000000006,2026-01-10T02:57:36.980328
400000,1.0,0.5,5,completed,1014.0376449367672,981.889017345179,1.683494291105607,0.2819815263225646,0.008206495222097186,0.00015287097097669964,11,400000.00000000006,2026-01-10T02:58:00.398003
400000,1.0,0.5,7,completed,1014.0376449367672,981.889017345179,1.683494291105607,0.2819815263225646,0.008206495222097186,0.00015287097097669964,11,400000.00000000006,2026-01-10T02:58:23.753557
400000,1.0,0.5,9,completed,1014.0376449367672,981.889017345179,1.683494291105607,0.2819815263225646,0.008206495222097186,0.00015287097097669964,11,400000.00000000006,2026-01-10T02:58:47.130450
400000,1.0,0.5,11,completed,1014.0376449367672,981.889017345179,1.683494291105607,0.2819815263225646,0.008206495222097186,0.00015287097097669964,11,400000.00000000006,2026-01-10T02:59:10.610256
400000,1.0,0.6,3,completed,1014.0376449367672,1004.5774716437438,1.683494291105607,0.2393505851953695,0.008206495222097186,0.000102976481418179,9,400000.0,2026-01-10T02:59:34.235773
400000,1.0,0.6,5,completed,1014.0376449367672,1006.1216437476991,1.683494291105607,0.24927112141797744,0.008206495222097186,0.00010503307198519502,10,399999.99999999994,2026-01-10T02:59:57.647545
400000,1.0,0.6,7,completed,1014.0376449367672,1006.0305530794276,1.683494291105607,0.2492751806486268,0.008206495222097186,0.00010496996444579584,10,399999.99999999994,2026-01-10T03:00:21.033082
400000,1.0,0.6,9,completed,1014.0376449367672,1002.236300551995,1.683494291105607,0.25296894118430446,0.008206495222097186,0.00010364898585193182,11,399999.99999999994,2026-01-10T03:00:44.410199
400000,1.0,0.6,11,completed,1014.0376449367672,1002.236300551995,1.683494291105607,0.25296894118430446,0.008206495222097186,0.00010364898585193182,11,399999.99999999994,2026-01-10T03:01:07.792039
400000,1.0,0.7,3,completed,1014.0376449367672,1008.2998341391632,1.683494291105607,0.23918470730451433,0.008206495222097186,0.00010555533106650783,8,400000.0,2026-01-10T03:01:30.980870
400000,1.0,0.7,5,completed,1014.0376449367672,1007.937279661273,1.683494291105607,0.24919021208787456,0.008206495222097186,0.00010629094303965983,9,399999.99999999994,2026-01-10T03:01:54.253176
400000,1.0,0.7,7,completed,1014.0376449367672,1006.0305530794276,1.683494291105607,0.2492751806486268,0.008206495222097186,0.00010496996444579584,10,399999.99999999994,2026-01-10T03:02:17.515379
400000,1.0,0.7,9,completed,1014.0376449367672,1002.236300551995,1.683494291105607,0.25296894118430446,0.008206495222097186,0.00010364898585193182,11,399999.99999999994,2026-01-10T03:02:40.651187
400000,1.0,0.7,11,completed,1014.0376449367672,1002.236300551995,1.683494291105607,0.25296894118430446,0.008206495222097186,0.00010364898585193182,11,399999.99999999994,2026-01-10T03:03:03.823758
